analyst_id,ticker,f_quarter,reported,eps_points,revenue_points,total_points
androsForm,ILMN,Q2 2019,29-Jul-19,19,-1,18
androsForm,INFY,Q1 2020,12-Jul-19,-4,-3,-7
androsForm,AMRS,Q1 2019,14-May-19,10,10,20
androsForm,SRPT,Q1 2019,8-May-19,-4,-2,-6
androsForm,OLED,Q1 2019,2-May-19,8,8,16
androsForm,GILD,Q1 2019,2-May-19,-3,-1,-4
androsForm,ATVI,Q1 2019,2-May-19,17,21,38
androsForm,CRC,Q1 2019,2-May-19,9,16,25
androsForm,GOOGL,Q1 2019,29-Apr-19,9,-4,5
androsForm,NXPI,Q1 2019,29-Apr-19,9,-9,0
androsForm,EBAY,Q1 2019,23-Apr-19,7,-6,1
androsForm,TWTR,Q1 2019,23-Apr-19,9,17,26
androsForm,KO,Q1 2019,23-Apr-19,25,13,38
androsForm,HTLD,Q1 2019,18-Apr-19,15,-3,12
androsForm,PIR,Q4 2019,17-Apr-19,9,9,18
androsForm,URI,Q1 2019,17-Apr-19,10,12,22
androsForm,KMI,Q1 2019,17-Apr-19,-3,9,6
androsForm,LVS,Q1 2019,17-Apr-19,-3,10,7
androsForm,TEAM,Q3 2019,17-Apr-19,9,14,23
androsForm,PSMT,Q2 2019,9-Apr-19,8,0,8
androsForm,WDFC,Q2 2019,9-Apr-19,10,11,21
androsForm,GBX,Q2 2019,5-Apr-19,-3,-4,-7
androsForm,LNDC,Q3 2019,3-Apr-19,25,-2,23
Analyst_9407649,TLRY,Q2 2019,18-Mar-19,14,-4,10
Meadows,TLRY,Q1 2020,12-Nov-19,-5,11,6
Meadows,ATVI,Q3 2019,7-Nov-19,10,-2,8
Meadows,AMZN,Q2 2019,25-Jul-19,-4,10,6
Meadows,F,Q2 2019,24-Jul-19,-2,8,6
Meadows,DIS,Q2 2019,8-May-19,-6,9,3
eptest,V,Q4 2020,28-Oct-20,-25,-25,-50
eptest,V,Q3 2020,28-Jul-20,-25,-25,-50
eptest,V,Q2 2020,30-Apr-20,-15,-11,-26
eptest,V,Q1 2020,30-Jan-20,-8,-6,-14
eptest,LMT,Q4 2019,28-Jan-20,-8,17,9
eptest,BAC,Q4 2019,15-Jan-20,19,18,37
eptest,C,Q4 2019,14-Jan-20,7,23,30
eptest,OKTA,Q3 2020,5-Dec-19,25,19,44
eptest,CRM,Q3 2020,3-Dec-19,21,18,39
eptest,WDAY,Q3 2020,3-Dec-19,13,16,29
eptest,COUP,Q3 2020,2-Dec-19,19,13,32
eptest,VMW,Q3 2020,26-Nov-19,11,15,26
eptest,VEEV,Q3 2020,26-Nov-19,25,18,43
eptest,BBY,Q3 2020,26-Nov-19,16,-4,12
eptest,PANW,Q1 2020,25-Nov-19,-4,-7,-11
eptest,HD,Q3 2019,19-Nov-19,-10,-3,-13
eptest,NVDA,Q3 2020,14-Nov-19,-4,14,10
eptest,AMAT,Q4 2019,14-Nov-19,25,16,41
eptest,WMT,Q3 2020,14-Nov-19,21,-4,17
eptest,CSCO,Q1 2020,13-Nov-19,15,23,38
eptest,QCOM,Q4 2019,6-Nov-19,-25,-25,-50
eptest,GOLD,Q3 2019,6-Nov-19,-8,-17,-25
eptest,TSLA,Q3 2019,23-Oct-19,19,-10,9
eptest,C,Q3 2019,15-Oct-19,-22,-23,-45
eptest,MTN,Q4 2019,26-Sep-19,14,-4,10
Analyst_4145617,TLRY,Q2 2019,18-Mar-19,13,-2,11
Analyst_4145617,TTMI,Q4 2018,6-Feb-19,-6,-1,-7
mojaveshadows,ABT,Q2 2020,16-Jul-20,10,11,21
mojaveshadows,FB,Q4 2019,29-Jan-20,-1,19,18
mojaveshadows,GE,Q2 2019,31-Jul-19,12,-2,10
mojaveshadows,TWTR,Q2 2019,26-Jul-19,19,-5,14
mojaveshadows,FB,Q2 2019,24-Jul-19,13,10,23
Analyst_1873045,FB,Q3 2021,25-Oct-21,-24,-11,-35
Analyst_1873045,SHOP,Q4 2019,12-Feb-20,11,16,27
Analyst_1873045,TLRY,Q2 2019,18-Mar-19,11,-11,0
Analyst_1873045,ZUO,Q3 2019,29-Nov-18,10,22,32
Analyst_1873045,WMT,Q2 2019,16-Aug-18,10,9,19
Farda,AMZN,Q2 2020,30-Jul-20,12,-5,7
Farda,AMZN,Q1 2020,30-Apr-20,-4,-4,-8
Farda,NFLX,Q1 2020,21-Apr-20,-3,-5,-8
Farda,CVS,Q4 2019,12-Feb-20,-9,10,1
Farda,AMZN,Q4 2019,30-Jan-20,8,25,33
Farda,TSLA,Q4 2019,29-Jan-20,22,-5,17
Farda,BA,Q4 2019,29-Jan-20,-6,-12,-18
Farda,NFLX,Q4 2019,21-Jan-20,13,19,32
Farda,STZ,Q3 2020,8-Jan-20,-5,-8,-13
Farda,PANW,Q1 2020,25-Nov-19,-8,-4,-12
Farda,M,Q3 2019,21-Nov-19,22,-3,19
Farda,AMAT,Q4 2019,14-Nov-19,-25,-12,-37
Farda,ATVI,Q3 2019,7-Nov-19,-15,-25,-40
Farda,CVS,Q3 2019,6-Nov-19,-5,-5,-10
Farda,FB,Q3 2019,30-Oct-19,13,16,29
Farda,AAPL,Q4 2019,30-Oct-19,16,-4,12
Farda,LYFT,Q3 2019,30-Oct-19,14,10,24
Farda,AMD,Q3 2019,29-Oct-19,-2,-2,-4
Farda,GOOGL,Q3 2019,28-Oct-19,-3,20,17
Farda,AMZN,Q3 2019,24-Oct-19,-3,14,11
Farda,TWTR,Q3 2019,24-Oct-19,-5,-4,-9
Farda,MSFT,Q1 2020,23-Oct-19,14,18,32
Farda,TSLA,Q3 2019,23-Oct-19,21,-8,13
Farda,BA,Q3 2019,23-Oct-19,-6,-8,-14
Farda,SNAP,Q3 2019,22-Oct-19,-17,15,-2
Analyst_9745390,TLRY,Q2 2019,18-Mar-19,11,-2,9
Analyst_9162611,TLRY,Q2 2019,18-Mar-19,11,-2,9
MorgaTron,LLY,Q3 2019,23-Oct-19,-3,-3,-6
MorgaTron,GOLD,Q1 2019,8-May-19,14,-5,9
MorgaTron,EVC,Q4 2018,7-May-19,-16,-4,-20
MorgaTron,FRAN,Q4 2018,3-May-19,7,22,29
MorgaTron,CLW,Q1 2019,1-May-19,-2,12,10
MorgaTron,HCSG,Q1 2019,30-Apr-19,-3,11,8
MorgaTron,TTS,Q1 2019,30-Apr-19,-3,9,6
MorgaTron,MDSO,Q1 2019,30-Apr-19,12,19,31
MorgaTron,NETI,Q1 2019,29-Apr-19,8,-2,6
MorgaTron,FE,Q1 2019,23-Apr-19,-7,-3,-10
MorgaTron,APEX,Q4 2019,23-Apr-19,0,15,15
MorgaTron,CE,Q1 2019,22-Apr-19,21,-5,16
MorgaTron,BRO,Q1 2019,22-Apr-19,9,12,21
MorgaTron,RRC,Q1 2019,22-Apr-19,8,19,27
MorgaTron,CDNS,Q1 2019,22-Apr-19,9,20,29
MorgaTron,RMBS,Q1 2019,22-Apr-19,-3,-3,-6
MorgaTron,CMRE,Q1 2019,22-Apr-19,12,11,23
MorgaTron,MINI,Q1 2019,22-Apr-19,0,20,20
MorgaTron,ALSN,Q1 2019,22-Apr-19,13,20,33
MorgaTron,WHR,Q1 2019,22-Apr-19,-5,11,6
MorgaTron,HLX,Q1 2019,22-Apr-19,11,21,32
MorgaTron,HSTM,Q1 2019,22-Apr-19,8,9,17
MorgaTron,STLD,Q1 2019,22-Apr-19,-1,-2,-3
MorgaTron,GWW,Q1 2019,22-Apr-19,17,-4,13
MorgaTron,HNI,Q1 2019,22-Apr-19,-1,-5,-6
Analyst_8431614,TLRY,Q2 2019,18-Mar-19,10,13,23
Analyst_1893104,UBER,Q3 2021,4-Nov-21,-4,17,13
Analyst_1893104,SQ,Q3 2021,4-Nov-21,-4,-5,-9
Analyst_1893104,BBBY,Q4 2020,14-Apr-21,25,-3,22
Analyst_1893104,BBBY,Q3 2020,7-Jan-21,-3,-11,-14
Analyst_1893104,ROST,Q3 2020,19-Nov-20,10,-25,-15
Analyst_1893104,CPRT,Q1 2021,18-Nov-20,15,21,36
Analyst_1893104,DKNG,Q3 2020,13-Nov-20,25,-3,22
Analyst_1893104,CSCO,Q1 2021,12-Nov-20,8,22,30
Analyst_1893104,RVLV,Q3 2020,11-Nov-20,11,-12,-1
Analyst_1893104,AUD,Q1 2020,14-May-20,17,14,31
Analyst_1893104,SBUX,Q2 2020,28-Apr-20,-3,-1,-4
Analyst_1893104,WW,Q1 2020,28-Apr-20,14,-1,13
Analyst_1893104,SSTK,Q1 2020,28-Apr-20,25,-8,17
Analyst_1893104,SQ,Q2 2019,1-Aug-19,14,22,36
Analyst_1893104,SNAP,Q2 2019,23-Jul-19,13,11,24
Analyst_1893104,NFLX,Q2 2019,17-Jul-19,25,-12,13
Analyst_1893104,BBBY,Q1 2019,10-Jul-19,18,-2,16
Analyst_1893104,AVGO,Q2 2019,13-Jun-19,18,-5,13
Analyst_1893104,LULU,Q1 2019,12-Jun-19,-7,11,4
Analyst_1893104,TJX,Q1 2020,21-May-19,-4,-2,-6
Analyst_1893104,WMT,Q1 2020,16-May-19,16,-5,11
Analyst_1893104,ROKU,Q1 2019,8-May-19,8,9,17
Analyst_1893104,EXPE,Q1 2019,2-May-19,16,-5,11
Analyst_1893104,OLED,Q1 2019,2-May-19,8,7,15
Analyst_1893104,GPN,Q1 2019,2-May-19,17,-25,-8
Analyst_5670915,TLRY,Q2 2019,18-Mar-19,10,-2,8
kartikkamath,BA,Q2 2021,28-Jul-21,11,-3,8
kartikkamath,OKTA,Q4 2021,3-Mar-21,6,14,20
kartikkamath,TSLA,Q4 2020,27-Jan-21,16,-3,13
kartikkamath,DOCU,Q2 2021,3-Sep-20,9,10,19
kartikkamath,TSLA,Q4 2019,29-Jan-20,14,13,27
kartikkamath,AMAT,Q4 2019,14-Nov-19,-6,10,4
kartikkamath,AAPL,Q4 2019,30-Oct-19,9,-5,4
kartikkamath,AAPL,Q3 2019,30-Jul-19,-3,-3,-6
kartikkamath,ADSK,Q1 2020,23-May-19,-3,-6,-9
kartikkamath,SPLK,Q1 2020,23-May-19,6,8,14
kartikkamath,NVDA,Q1 2020,16-May-19,-2,24,22
kartikkamath,REGN,Q1 2019,7-May-19,-4,-5,-9
kartikkamath,AAPL,Q2 2019,30-Apr-19,-4,-2,-6
kartikkamath,TLRY,Q2 2019,18-Mar-19,10,-3,7
kartikkamath,COST,Q2 2019,7-Mar-19,10,-3,7
kartikkamath,JD,Q4 2018,28-Feb-19,8,13,21
kartikkamath,SQ,Q4 2018,27-Feb-19,-2,14,12
kartikkamath,AMAT,Q1 2019,14-Feb-19,-1,-1,-2
kartikkamath,CCK,Q4 2018,6-Feb-19,-1,-1,-2
kartikkamath,AAPL,Q1 2019,29-Jan-19,-1,23,22
kartikkamath,SBUX,Q1 2019,24-Jan-19,9,10,19
kartikkamath,NFLX,Q4 2018,17-Jan-19,-2,-8,-10
kartikkamath,FB,Q3 2018,30-Oct-18,7,-2,5
kartikkamath,MSFT,Q1 2019,24-Oct-18,10,10,20
kartikkamath,CCK,Q3 2018,17-Oct-18,25,-1,24
Analyst_5731993,TLRY,Q2 2019,18-Mar-19,10,13,23
Analyst_5731993,PBYI,Q4 2018,28-Feb-19,7,9,16
Analyst_715437,TLRY,Q2 2019,18-Mar-19,10,15,25
Analyst_2729300,EA,Q4 2019,7-May-19,-4,-4,-8
Analyst_2729300,BHC,Q1 2019,6-May-19,-6,-2,-8
Analyst_2729300,HLF,Q1 2019,2-May-19,-3,-6,-9
Analyst_2729300,HBI,Q1 2019,2-May-19,-5,10,5
Analyst_2729300,FIVN,Q1 2019,1-May-19,-6,-8,-14
Analyst_2729300,GRMN,Q1 2019,1-May-19,-2,6,4
Analyst_2729300,PYPL,Q1 2019,24-Apr-19,-4,20,16
Analyst_2729300,TSLA,Q1 2019,24-Apr-19,-5,-4,-9
Analyst_2729300,BA,Q1 2019,24-Apr-19,-10,-5,-15
Analyst_2729300,EBAY,Q1 2019,23-Apr-19,7,9,16
Analyst_2729300,TWTR,Q1 2019,23-Apr-19,8,-2,6
Analyst_2729300,CDNS,Q1 2019,22-Apr-19,-15,-25,-40
Analyst_2729300,NFLX,Q1 2019,16-Apr-19,10,-2,8
Analyst_2729300,JBHT,Q1 2019,15-Apr-19,0,-3,-3
Analyst_2729300,JPM,Q1 2019,12-Apr-19,12,13,25
Analyst_2729300,GME,Q4 2018,2-Apr-19,0,-3,-3
Analyst_2729300,PLAY,Q4 2018,2-Apr-19,-4,9,5
Analyst_2729300,BB,Q4 2019,29-Mar-19,-5,7,2
Analyst_2729300,LULU,Q4 2018,27-Mar-19,-3,-2,-5
Analyst_2729300,TITN,Q4 2019,27-Mar-19,-2,15,13
Analyst_2729300,CCL,Q1 2019,26-Mar-19,0,8,8
Analyst_2729300,JKS,Q4 2018,22-Mar-19,0,-4,-4
Analyst_2729300,NKE,Q3 2019,21-Mar-19,-8,-6,-14
Analyst_2729300,CTAS,Q3 2019,21-Mar-19,9,-2,7
Analyst_2729300,ZUO,Q4 2019,21-Mar-19,0,7,7
Analyst_5422285,TLRY,Q2 2019,18-Mar-19,-3,-4,-7
coffeepster,CMG,Q3 2020,21-Oct-20,-5,-4,-9
coffeepster,TSLA,Q3 2020,21-Oct-20,-14,-7,-21
coffeepster,MSFT,Q4 2020,22-Jul-20,7,9,16
coffeepster,CMG,Q2 2020,22-Jul-20,24,22,46
coffeepster,TSLA,Q2 2020,22-Jul-20,9,12,21
coffeepster,SNAP,Q2 2020,21-Jul-20,-2,-9,-11
coffeepster,CRM,Q1 2021,28-May-20,-4,-3,-7
coffeepster,TGT,Q1 2020,20-May-20,-3,12,9
coffeepster,AMAT,Q2 2020,14-May-20,-8,-8,-16
coffeepster,AAOI,Q1 2020,7-May-20,-5,-5,-10
coffeepster,ROKU,Q1 2020,7-May-20,-2,13,11
coffeepster,WYNN,Q1 2020,6-May-20,-3,-2,-5
coffeepster,MSFT,Q3 2020,29-Apr-20,14,14,28
coffeepster,QCOM,Q2 2020,29-Apr-20,19,24,43
coffeepster,FB,Q1 2020,29-Apr-20,-1,13,12
coffeepster,TSLA,Q1 2020,29-Apr-20,-5,-2,-7
coffeepster,TDOC,Q1 2020,29-Apr-20,-4,23,19
coffeepster,GE,Q1 2020,29-Apr-20,22,-1,21
coffeepster,BA,Q1 2020,29-Apr-20,-1,24,23
coffeepster,SPOT,Q1 2020,29-Apr-20,-10,11,1
coffeepster,MA,Q1 2020,29-Apr-20,11,19,30
coffeepster,INTC,Q1 2020,23-Apr-20,13,15,28
coffeepster,DAL,Q1 2020,22-Apr-20,-2,13,11
coffeepster,NFLX,Q1 2020,21-Apr-20,24,-4,20
coffeepster,IBKR,Q1 2020,21-Apr-20,17,-4,13
shendricks,CPB,Q1 2022,8-Dec-21,10,-4,6
shendricks,PLAB,Q4 2021,8-Dec-21,8,10,18
shendricks,SFIX,Q1 2022,7-Dec-21,13,-3,10
shendricks,HIBB,Q3 2022,3-Dec-21,-3,15,12
shendricks,SMAR,Q3 2022,2-Dec-21,12,22,34
shendricks,YEXT,Q3 2022,2-Dec-21,9,-6,3
shendricks,SWBI,Q2 2022,2-Dec-21,-7,-3,-10
shendricks,DOCU,Q3 2022,2-Dec-21,16,-3,13
shendricks,ZUMZ,Q3 2021,2-Dec-21,14,-2,12
shendricks,SPLK,Q3 2022,1-Dec-21,-6,24,18
shendricks,ZUO,Q3 2022,1-Dec-21,-10,18,8
shendricks,SNOW,Q3 2022,1-Dec-21,12,13,25
shendricks,DOOO,Q3 2022,1-Dec-21,-2,-3,-5
shendricks,AMBA,Q3 2022,30-Nov-21,22,21,43
shendricks,BOX,Q3 2022,30-Nov-21,-7,11,4
shendricks,ZS,Q1 2022,30-Nov-21,-6,14,8
shendricks,CRM,Q3 2022,30-Nov-21,10,14,24
shendricks,VMW,Q3 2022,23-Nov-21,15,14,29
shendricks,HPQ,Q4 2021,23-Nov-21,16,13,29
shendricks,JACK,Q4 2021,23-Nov-21,-6,-4,-10
shendricks,SJM,Q2 2022,23-Nov-21,11,12,23
shendricks,DKS,Q3 2021,23-Nov-21,10,24,34
shendricks,A,Q4 2021,22-Nov-21,-3,-6,-9
shendricks,FL,Q3 2021,19-Nov-21,13,22,35
shendricks,ESE,Q4 2021,18-Nov-21,17,-3,14
IDK_really,HAS,Q2 2020,27-Jul-20,-3,-4,-7
IDK_really,PEP,Q1 2020,28-Apr-20,11,13,24
IDK_really,SHAK,Q4 2019,24-Feb-20,12,-2,10
IDK_really,FSLR,Q4 2019,20-Feb-20,9,10,19
IDK_really,NVDA,Q4 2020,13-Feb-20,15,-4,11
IDK_really,ROKU,Q4 2019,13-Feb-20,0,9,9
IDK_really,HAS,Q4 2019,11-Feb-20,10,-2,8
IDK_really,SFIX,Q1 2020,9-Dec-19,11,15,26
IDK_really,ROKU,Q3 2019,6-Nov-19,-4,22,18
IDK_really,YNDX,Q3 2019,25-Oct-19,19,12,31
IDK_really,PFPT,Q3 2019,24-Oct-19,12,11,23
IDK_really,SFIX,Q4 2019,1-Oct-19,7,-1,6
IDK_really,GE,Q2 2019,31-Jul-19,12,-1,11
IDK_really,LEVI,Q2 2019,9-Jul-19,12,-1,11
IDK_really,X,Q1 2019,2-May-19,13,9,22
IDK_really,ATVI,Q1 2019,2-May-19,22,22,44
IDK_really,FSLR,Q1 2019,2-May-19,12,-3,9
IDK_really,MNST,Q1 2019,2-May-19,-7,-7,-14
IDK_really,ANET,Q1 2019,2-May-19,13,-2,11
IDK_really,SHAK,Q1 2019,2-May-19,-2,8,6
IDK_really,PPL,Q1 2019,2-May-19,-4,-3,-7
IDK_really,PCG,Q1 2019,2-May-19,-3,9,6
IDK_really,AMD,Q1 2019,30-Apr-19,-5,-1,-6
IDK_really,AAPL,Q2 2019,30-Apr-19,16,23,39
IDK_really,MCD,Q1 2019,30-Apr-19,19,22,41
AMTRAX,PBYI,Q4 2020,25-Feb-21,-2,22,20
AMTRAX,TLRY,Q2 2021,17-Feb-21,-3,-1,-4
AMTRAX,TLRY,Q4 2019,13-Aug-19,11,11,22
AMTRAX,FOLD,Q2 2019,8-Aug-19,-4,14,10
AMTRAX,LJPC,Q2 2019,1-Aug-19,-1,-1,-2
Analyst_7089436,TLRY,Q3 2019,14-May-19,21,-3,18
Analyst_9387580,PAYX,Q1 2022,30-Sep-21,12,-5,7
Analyst_9387580,NTAP,Q1 2022,25-Aug-21,10,11,21
Analyst_9387580,PAYC,Q2 2021,3-Aug-21,8,11,19
Analyst_9387580,GPN,Q2 2021,2-Aug-21,12,11,23
Analyst_9387580,SQ,Q2 2021,2-Aug-21,-3,-2,-5
Analyst_9387580,GNRC,Q2 2021,28-Jul-21,14,8,22
Analyst_9387580,BB,Q1 2022,24-Jun-21,-8,-5,-13
Analyst_9387580,ADBE,Q2 2021,17-Jun-21,16,21,37
Analyst_9387580,SWBI,Q4 2021,17-Jun-21,11,11,22
Analyst_9387580,ORCL,Q4 2021,15-Jun-21,10,11,21
Analyst_9387580,HEXO,Q3 2021,14-Jun-21,-5,-3,-8
Analyst_9387580,GME,Q1 2021,9-Jun-21,13,8,21
Analyst_9387580,DOCU,Q1 2022,3-Jun-21,13,12,25
Analyst_9387580,AVGO,Q2 2021,3-Jun-21,15,17,32
Analyst_9387580,SPLK,Q1 2022,2-Jun-21,-3,23,20
Analyst_9387580,SMAR,Q1 2022,2-Jun-21,14,18,32
Analyst_9387580,AMBA,Q1 2022,1-Jun-21,15,19,34
Analyst_9387580,HPQ,Q2 2021,27-May-21,19,10,29
Analyst_9387580,YEXT,Q1 2022,27-May-21,9,14,23
Analyst_9387580,VMW,Q1 2022,27-May-21,15,19,34
Analyst_9387580,BOX,Q1 2022,27-May-21,-4,20,16
Analyst_9387580,CRM,Q1 2022,27-May-21,11,18,29
Analyst_9387580,NVDA,Q1 2022,26-May-21,12,16,28
Analyst_9387580,ZUO,Q1 2022,26-May-21,13,12,25
Analyst_9387580,WDAY,Q1 2022,26-May-21,12,17,29
Analyst_8118309,TLRY,Q3 2019,14-May-19,17,18,35
Zyjzhang,TLRY,Q3 2019,14-May-19,17,18,35
dalton,PEP,Q3 2021,5-Oct-21,19,10,29
dalton,INTC,Q2 2021,22-Jul-21,-6,-14,-20
dalton,OMC,Q2 2021,20-Jul-21,9,8,17
dalton,PM,Q2 2021,20-Jul-21,-6,9,3
dalton,BAC,Q2 2021,14-Jul-21,11,-2,9
dalton,CAG,Q4 2021,13-Jul-21,-6,22,16
dalton,PEP,Q2 2021,13-Jul-21,11,9,20
dalton,JPM,Q2 2021,13-Jul-21,19,10,29
dalton,GS,Q2 2021,13-Jul-21,11,10,21
dalton,LNN,Q3 2021,1-Jul-21,17,11,28
dalton,NKE,Q4 2021,24-Jun-21,12,9,21
dalton,CCL,Q2 2021,24-Jun-21,22,22,44
dalton,DRI,Q4 2021,24-Jun-21,16,-3,13
dalton,BB,Q1 2022,24-Jun-21,-3,20,17
dalton,ADBE,Q2 2021,17-Jun-21,16,18,34
dalton,SWBI,Q4 2021,17-Jun-21,11,13,24
dalton,ORCL,Q4 2021,15-Jun-21,10,12,22
dalton,HEXO,Q3 2021,14-Jun-21,13,10,23
dalton,GME,Q1 2021,9-Jun-21,10,-7,3
dalton,CPB,Q3 2021,9-Jun-21,-3,-8,-11
dalton,MTN,Q3 2021,7-Jun-21,-2,-4,-6
dalton,DOCU,Q1 2022,3-Jun-21,17,14,31
dalton,ZUMZ,Q1 2021,3-Jun-21,11,11,22
dalton,AVGO,Q2 2021,3-Jun-21,17,19,36
dalton,LULU,Q1 2021,3-Jun-21,20,13,33
Analyst_656238,NFLX,Q3 2020,20-Oct-20,21,-10,11
Analyst_656238,SPNX,Q2 2020,10-Aug-20,-12,-24,-36
Analyst_656238,MSFT,Q4 2020,22-Jul-20,21,14,35
Analyst_656238,TSLA,Q2 2020,22-Jul-20,15,-22,-7
Analyst_656238,CALM,Q4 2020,20-Jul-20,-16,-20,-36
Analyst_656238,NFLX,Q2 2020,16-Jul-20,15,-5,10
Analyst_656238,DPZ,Q2 2020,16-Jul-20,8,-25,-17
Analyst_656238,PEP,Q2 2020,13-Jul-20,-25,-14,-39
Analyst_656238,LNN,Q3 2020,2-Jul-20,-8,-2,-10
Analyst_656238,CAG,Q4 2020,30-Jun-20,-7,-9,-16
Analyst_656238,NKE,Q4 2020,25-Jun-20,-6,-11,-17
Analyst_656238,DRI,Q4 2020,25-Jun-20,-25,-25,-50
Analyst_656238,MKC,Q2 2020,25-Jun-20,11,-3,8
Analyst_656238,BB,Q1 2021,24-Jun-20,12,-14,-2
Analyst_656238,CCL,Q2 2020,18-Jun-20,-6,-15,-21
Analyst_656238,LULU,Q1 2020,11-Jun-20,-25,-19,-44
Analyst_656238,GME,Q1 2020,9-Jun-20,-5,-13,-18
Analyst_656238,ZUMZ,Q1 2020,4-Jun-20,-7,-8,-15
Analyst_656238,AVGO,Q2 2020,4-Jun-20,-19,-5,-24
Analyst_656238,DOCU,Q1 2021,4-Jun-20,-4,-13,-17
Analyst_656238,ZS,Q3 2020,28-May-20,25,-8,17
Analyst_656238,SPNX,Q1 2020,21-May-20,-13,-25,-38
Analyst_656238,PANW,Q3 2020,21-May-20,-9,22,13
Analyst_656238,JBLU,Q1 2020,7-May-20,-14,-14,-28
Analyst_656238,HA,Q1 2020,5-May-20,-25,-25,-50
Analyst_8060388,TLRY,Q3 2019,14-May-19,0,12,12
Analyst_8060388,AMZN,Q3 2018,25-Oct-18,-8,20,12
Analyst_8060388,AMZN,Q2 2018,26-Jul-18,-5,-3,-8
Analyst_8060388,ISRG,Q2 2018,19-Jul-18,25,19,44
Analyst_8060388,AMZN,Q1 2018,26-Apr-18,10,-5,5
maggieb,AMC,Q2 2020,6-Aug-20,-11,-25,-36
maggieb,LNN,Q3 2020,2-Jul-20,-2,-5,-7
maggieb,SWBI,Q4 2020,18-Jun-20,-6,-8,-14
maggieb,RRGB,Q1 2020,10-Jun-20,-3,-4,-7
maggieb,SFIX,Q3 2020,8-Jun-20,-7,-3,-10
maggieb,YEXT,Q1 2021,4-Jun-20,8,16,24
maggieb,ZUO,Q1 2021,3-Jun-20,11,11,22
maggieb,CNK,Q1 2020,3-Jun-20,-7,-20,-27
maggieb,CPB,Q3 2020,3-Jun-20,-6,-7,-13
maggieb,ENS,Q4 2020,1-Jun-20,-7,17,10
maggieb,CGC,Q4 2020,29-May-20,-4,-4,-8
maggieb,CRM,Q1 2021,28-May-20,-7,-5,-12
maggieb,COST,Q3 2020,28-May-20,9,-2,7
maggieb,VMW,Q1 2021,28-May-20,8,-3,5
maggieb,DOOO,Q1 2021,28-May-20,-13,13,0
maggieb,MNRO,Q4 2020,28-May-20,-3,-2,-5
maggieb,WDAY,Q1 2021,27-May-20,-5,22,17
maggieb,HPQ,Q2 2020,27-May-20,10,-2,8
maggieb,BOX,Q1 2021,27-May-20,-4,16,12
maggieb,PLAB,Q2 2020,27-May-20,-4,-5,-9
maggieb,CHUY,Q1 2020,21-May-20,-9,-5,-14
maggieb,SPNX,Q1 2020,21-May-20,17,21,38
maggieb,NVDA,Q1 2021,21-May-20,-9,21,12
maggieb,A,Q2 2020,21-May-20,12,-7,5
maggieb,SPLK,Q1 2021,21-May-20,-19,-7,-26
thedinomyte,THO,Q4 2019,30-Sep-19,8,25,33
thedinomyte,SQ,Q2 2019,1-Aug-19,10,9,19
thedinomyte,SWBI,Q4 2019,19-Jun-19,8,8,16
thedinomyte,VFC,Q4 2019,22-May-19,25,-7,18
thedinomyte,TLRY,Q3 2019,14-May-19,-2,-3,-5
thedinomyte,VIAB,Q2 2019,10-May-19,13,-3,10
thedinomyte,PEGI,Q1 2019,10-May-19,10,13,23
thedinomyte,MAR,Q1 2019,10-May-19,11,-3,8
thedinomyte,GPRO,Q1 2019,9-May-19,19,15,34
thedinomyte,WYNN,Q1 2019,9-May-19,-10,18,8
thedinomyte,ELY,Q1 2019,9-May-19,10,14,24
thedinomyte,AL,Q1 2019,9-May-19,-4,-6,-10
thedinomyte,BKNG,Q1 2019,9-May-19,-3,-3,-6
thedinomyte,SPWR,Q1 2019,9-May-19,-4,21,17
thedinomyte,NWSA,Q3 2019,9-May-19,10,-4,6
thedinomyte,FLY,Q1 2019,9-May-19,9,-3,6
thedinomyte,KDP,Q1 2019,9-May-19,-10,16,6
thedinomyte,CHH,Q1 2019,9-May-19,8,23,31
thedinomyte,MBUU,Q3 2019,9-May-19,10,11,21
thedinomyte,GOGO,Q1 2019,9-May-19,-4,-2,-6
thedinomyte,WWW,Q1 2019,9-May-19,13,-3,10
thedinomyte,NCLH,Q1 2019,9-May-19,11,17,28
thedinomyte,AMC,Q1 2019,9-May-19,13,-1,12
thedinomyte,LUMN,Q1 2019,8-May-19,13,-4,9
thedinomyte,IAC,Q1 2019,8-May-19,-6,17,11
Old_Mayor,CPB,Q1 2022,8-Dec-21,25,-4,21
Old_Mayor,PLAB,Q4 2021,8-Dec-21,8,8,16
Old_Mayor,SFIX,Q1 2022,7-Dec-21,23,12,35
Old_Mayor,HIBB,Q3 2022,3-Dec-21,-4,10,6
Old_Mayor,SMAR,Q3 2022,2-Dec-21,15,14,29
Old_Mayor,YEXT,Q3 2022,2-Dec-21,15,-6,9
Old_Mayor,SWBI,Q2 2022,2-Dec-21,-7,-4,-11
Old_Mayor,DOCU,Q3 2022,2-Dec-21,13,13,26
Old_Mayor,ZUMZ,Q3 2021,2-Dec-21,20,-9,11
Old_Mayor,SPLK,Q3 2022,1-Dec-21,11,17,28
Old_Mayor,ZUO,Q3 2022,1-Dec-21,25,11,36
Old_Mayor,SNOW,Q3 2022,1-Dec-21,11,12,23
Old_Mayor,DOOO,Q3 2022,1-Dec-21,-7,-3,-10
Old_Mayor,AMBA,Q3 2022,30-Nov-21,12,15,27
