analyst_id,ticker,reports,quarters,points,pts_est,error_rate,accuracy
Analyst_5740786,SQ,Mar-02,6.00,171.00,28.50,0.13,0.72
Analyst_5740786,TLRY,Feb-16,6.00,54.00,9.00,0.23,0.63
Analyst_5740786,TXN,Jan-26,5.00,99.00,19.80,0.02,0.71
Analyst_5740786,DBX,Feb-24,5.00,134.00,26.80,0.06,0.66
Analyst_5740786,BBY,Mar-02,5.00,87.00,17.40,0.10,0.59
Analyst_5740786,NVDA,Feb-17,4.00,48.00,12.00,0.12,0.58
Analyst_5740786,INTC,Jan-26,4.00,106.00,26.50,0.05,0.66
Analyst_5740786,AAPL,Feb-01,3.00,75.00,25.00,0.02,0.74
Analyst_5740786,TWTR,Feb-10,3.00,62.00,20.70,0.14,0.64
Analyst_5740786,TSLA,Feb-02,3.00,34.00,11.30,0.25,0.62
Analyst_5740786,NFLX,Jan-18,2.00,31.00,15.50,0.07,0.67
Analyst_5740786,BA,Jan-26,2.00,66.00,33.00,0.24,0.70
Analyst_5740786,EBAY,Feb-02,2.00,44.00,22.00,0.03,0.62
Analyst_5740786,DIS,Feb-08,2.00,67.00,33.50,0.36,0.73
Analyst_5740786,ADBE,Dec-16,2.00,23.00,11.50,0.01,0.65
Analyst_5740786,MSFT,Jan-27,2.00,18.00,9.00,0.03,0.68
Analyst_5740786,MNDT,Feb-10,2.00,35.00,17.50,0.35,0.37
Analyst_5740786,PYPL,Feb-02,2.00,62.00,31.00,0.03,0.68
Analyst_5740786,DOCU,Mar-17,2.00,26.00,13.00,0.33,0.49
Analyst_5740786,UBER,Feb-09,2.00,12.00,6.00,0.13,0.63
Analyst_5740786,NIO,Mar-08,2.00,52.00,26.00,0.17,0.77
Analyst_5740786,BABA,Feb-02,2.00,54.00,27.00,0.08,0.66
Analyst_6740683,AMZN,Feb-03,2.00,-6.00,-3.00,0.15,0.23
Analyst_6740683,BABA,Feb-02,2.00,36.00,18.00,0.07,0.59
Analyst_6740683,LULU,Dec-09,1.00,33.00,33.00,0.02,0.63
Analyst_6740683,JD,Mar-03,1.00,24.00,24.00,0.51,0.58
Analyst_6740683,AAPL,Feb-01,1.00,45.00,45.00,0.01,0.84
Analyst_6740683,TLRY,Feb-16,1.00,13.00,13.00,0.14,0.67
Bill_Maurer,AAPL,Feb-01,26.00,622.00,23.90,0.04,0.70
Bill_Maurer,FB,Feb-02,25.00,597.00,23.90,0.05,0.72
Bill_Maurer,NFLX,Jan-18,22.00,337.00,15.30,0.10,0.66
Bill_Maurer,AMD,Feb-01,22.00,574.00,26.10,0.10,0.71
Bill_Maurer,CSCO,Feb-16,22.00,408.00,18.50,0.01,0.64
Bill_Maurer,TSLA,Feb-02,22.00,346.00,15.70,0.22,0.70
Bill_Maurer,MSFT,Jan-27,21.00,564.00,26.90,0.04,0.75
Bill_Maurer,GOOGL,Feb-02,21.00,419.00,20.00,0.07,0.68
Bill_Maurer,IBM,Jan-24,21.00,347.00,16.50,0.02,0.63
Bill_Maurer,INTC,Jan-26,21.00,406.00,19.30,0.07,0.68
Bill_Maurer,ISRG,Jan-27,19.00,388.00,20.40,0.06,0.72
Bill_Maurer,AMZN,Feb-03,18.00,267.00,14.80,0.19,0.64
Bill_Maurer,NVDA,Feb-17,18.00,435.00,24.20,0.07,0.73
Bill_Maurer,PM,Feb-03,17.00,172.00,10.10,0.05,0.45
Bill_Maurer,DECK,Feb-03,17.00,280.00,16.50,0.18,0.66
Bill_Maurer,BB,Dec-16,17.00,268.00,15.80,0.31,0.65
Bill_Maurer,GPRO,Feb-03,17.00,151.00,8.90,0.29,0.58
Bill_Maurer,CYBR,Feb-10,17.00,417.00,24.50,0.11,0.77
Bill_Maurer,ROKU,Feb-24,16.00,338.00,21.10,0.30,0.71
Bill_Maurer,SHAK,Feb-28,16.00,338.00,21.10,0.12,0.68
Bill_Maurer,TWTR,Feb-10,16.00,291.00,18.20,0.13,0.69
Bill_Maurer,SNAP,Feb-08,16.00,219.00,13.70,0.22,0.62
Bill_Maurer,WDAY,Feb-28,15.00,440.00,29.30,0.08,0.76
Bill_Maurer,SHOP,Feb-16,15.00,419.00,27.90,0.26,0.76
Bill_Maurer,CRUS,Feb-02,14.00,297.00,21.20,0.12,0.72
Bill_Maurer,COUP,Mar-14,13.00,402.00,30.90,0.28,0.83
Bill_Maurer,AMBA,Mar-03,13.00,328.00,25.20,0.15,0.74
Bill_Maurer,QCOM,Feb-02,13.00,276.00,21.20,0.05,0.65
Bill_Maurer,ZUMZ,Mar-10,12.00,228.00,19.00,0.13,0.66
Bill_Maurer,JPM,Jan-14,12.00,330.00,27.50,0.05,0.73
Analyst_2420286,RH,Dec-08,2.00,9.00,4.50,0.13,0.41
Analyst_2420286,COST,Dec-09,1.00,12.00,12.00,0.01,0.55
Analyst_2420286,PG,Jan-25,1.00,8.00,8.00,0.01,0.57
Analyst_2420286,LULU,Dec-09,1.00,42.00,42.00,0.02,0.86
Analyst_2420286,TSLA,Feb-02,1.00,14.00,14.00,0.07,0.67
Analyst_2420286,WW,Mar-01,1.00,19.00,19.00,0.03,0.72
Analyst_2420286,SBUX,Jan-27,1.00,43.00,43.00,0.01,0.87
Analyst_2420286,LOW,Feb-23,1.00,-17.00,-17.00,0.08,0.10
Analyst_2420286,BBY,Mar-02,1.00,41.00,41.00,0.01,0.89
Analyst_2420286,BABA,Feb-02,1.00,9.00,9.00,0.07,0.64
Analyst_2420286,TGT,Mar-08,1.00,25.00,25.00,0.03,0.70
Analyst_2420286,ATI,Jan-25,1.00,-8.00,-8.00,0.16,0.34
Analyst_2420286,BAC,Jan-18,1.00,18.00,18.00,0.03,0.49
Analyst_2420286,BA,Jan-26,1.00,21.00,21.00,0.16,0.58
Analyst_2420286,OSK,Jan-27,1.00,32.00,32.00,0.04,0.73
Analyst_2420286,UAL,Jan-18,1.00,-12.00,-12.00,0.23,0.27
Analyst_2420286,AAL,Jan-27,1.00,-13.00,-13.00,0.04,0.31
Analyst_2420286,UPS,Feb-01,1.00,36.00,36.00,0.01,0.69
Analyst_2420286,AMAT,Feb-16,1.00,25.00,25.00,0.02,0.62
Analyst_2420286,NVDA,Feb-17,1.00,23.00,23.00,0.12,0.62
Analyst_2420286,NTNX,Mar-03,1.00,41.00,41.00,0.03,0.84
Analyst_2420286,TLRY,Feb-16,1.00,23.00,23.00,0.17,0.65
Analyst_2420286,BCC,Feb-28,1.00,-4.00,-4.00,0.06,0.70
Analyst_2420286,BYND,Mar-03,1.00,5.00,5.00,0.62,0.38
Europac_7,TLRY,Feb-16,5.00,58.00,11.60,0.37,0.59
Europac_7,OGI,Jan-11,2.00,29.00,14.50,0.66,0.65
Europac_7,HEXO,Dec-13,1.00,19.00,12.70,0.70,0.74
Analyst_8626722,PEP,Feb-10,10.00,70.00,7.00,0.03,0.42
Analyst_8626722,TWTR,Feb-10,10.00,46.00,4.60,0.23,0.42
Analyst_8626722,ADS,Jan-27,10.00,11.00,1.10,0.21,0.38
Analyst_8626722,ALK,Jan-27,10.00,62.00,6.20,0.18,0.36
Analyst_8626722,DAL,Jan-18,10.00,-33.00,-3.30,0.19,0.32
Analyst_8626722,MNRO,Feb-03,10.00,-48.00,-4.80,0.16,0.27
Analyst_8626722,BJRI,Feb-24,10.00,-13.00,-1.30,0.24,0.31
Analyst_8626722,AAL,Jan-27,10.00,-82.00,-8.20,0.18,0.26
Analyst_8626722,FSLR,Feb-24,10.00,53.00,5.30,0.47,0.61
Analyst_8626722,UAL,Jan-18,10.00,-13.00,-1.30,0.22,0.29
Analyst_8626722,BC,Jan-27,10.00,58.00,5.80,0.09,0.38
Analyst_8626722,CMCSA,Jan-27,10.00,51.00,5.10,0.05,0.39
Analyst_8626722,TMUS,Feb-10,10.00,84.00,8.40,0.10,0.49
Analyst_8626722,TSLA,Feb-02,10.00,59.00,5.90,0.33,0.45
Analyst_8626722,DPZ,Feb-24,10.00,88.00,8.80,0.06,0.56
Analyst_8626722,NKE,Dec-20,9.00,75.00,8.30,0.14,0.44
Analyst_8626722,RCL,Feb-02,9.00,24.00,2.70,0.21,0.40
Analyst_8626722,MTN,Dec-09,9.00,37.00,4.10,0.12,0.46
Analyst_8626722,BB,Dec-16,9.00,127.00,14.10,0.31,0.57
Analyst_8626722,CAG,Jan-06,9.00,-7.00,-0.80,0.09,0.27
Analyst_8626722,JNJ,Jan-25,9.00,142.00,15.80,0.05,0.49
Analyst_8626722,DRI,Dec-17,9.00,129.00,14.30,0.12,0.53
Analyst_8626722,CCL,Jan-25,9.00,73.00,8.10,0.20,0.45
Analyst_8626722,IBM,Jan-24,8.00,78.00,9.80,0.01,0.55
Analyst_8626722,PII,Feb-01,8.00,119.00,14.90,0.04,0.55
Analyst_8626722,EBAY,Feb-02,8.00,172.00,21.50,0.02,0.67
Analyst_8626722,SLB,Jan-21,8.00,55.00,6.90,0.03,0.58
Analyst_8626722,KMI,Jan-19,8.00,178.00,22.30,0.04,0.66
Analyst_8626722,GME,Dec-08,8.00,9.00,1.10,0.27,0.38
Analyst_8626722,NFLX,Jan-18,8.00,176.00,22.00,0.08,0.68
loopie,NFLX,Jan-18,17.00,303.00,17.80,0.11,0.66
loopie,GOOGL,Feb-02,16.00,257.00,16.10,0.08,0.56
loopie,BIDU,Feb-24,16.00,262.00,16.40,0.13,0.53
loopie,AMZN,Feb-03,16.00,208.00,13.00,0.27,0.59
loopie,AAPL,Feb-01,16.00,214.00,13.40,0.04,0.62
loopie,FB,Feb-02,15.00,232.00,15.50,0.06,0.55
loopie,FFIV,Jan-26,14.00,214.00,15.30,0.03,0.57
loopie,ORCL,Dec-09,14.00,298.00,21.30,0.02,0.67
loopie,IBM,Jan-24,14.00,222.00,15.90,0.02,0.62
loopie,MSFT,Jan-27,14.00,226.00,16.10,0.06,0.51
loopie,CRM,Mar-01,13.00,329.00,25.30,0.08,0.58
loopie,BKNG,Mar-02,12.00,172.00,14.30,0.08,0.54
loopie,DDD,Mar-02,12.00,165.00,13.80,0.33,0.61
loopie,EA,Feb-01,12.00,210.00,17.50,0.12,0.57
loopie,TXN,Jan-26,12.00,160.00,13.30,0.07,0.47
loopie,VMW,Feb-24,11.00,178.00,16.20,0.06,0.48
loopie,TTWO,Feb-09,11.00,195.00,17.70,0.17,0.61
loopie,PYPL,Feb-02,11.00,260.00,23.60,0.03,0.67
loopie,ILMN,Feb-01,11.00,208.00,18.90,0.06,0.62
loopie,PANW,Mar-01,11.00,194.00,17.60,0.05,0.52
loopie,ADBE,Dec-16,11.00,216.00,19.60,0.03,0.57
loopie,HPQ,Feb-23,11.00,181.00,16.50,0.04,0.56
loopie,AVGO,Dec-09,11.00,231.00,21.00,0.02,0.60
loopie,INTC,Jan-26,10.00,153.00,15.30,0.09,0.56
loopie,TCOM,Dec-15,10.00,151.00,15.10,0.24,0.55
loopie,BB,Dec-16,10.00,147.00,14.70,0.32,0.60
loopie,WOLF,Jan-25,10.00,225.00,22.50,0.07,0.59
loopie,SBUX,Jan-27,10.00,38.00,3.80,0.03,0.59
loopie,BOX,Mar-02,10.00,212.00,21.20,0.11,0.61
loopie,CSCO,Feb-16,10.00,253.00,25.30,0.01,0.66
Simpson_Homer,TLRY,Feb-16,1.00,22.00,22.00,0.19,0.61
Simpson_Homer,WMT,Feb-17,1.00,7.00,7.00,0.02,0.57
Simpson_Homer,TPR,Feb-10,1.00,9.00,9.00,0.02,0.66
Simpson_Homer,BIDU,Feb-24,1.00,-2.00,-2.00,0.19,0.49
Simpson_Homer,JD,Mar-03,1.00,-6.00,-6.00,0.38,0.39
Simpson_Homer,BABA,Feb-02,1.00,-6.00,-6.00,0.10,0.45
Simpson_Homer,M,Feb-22,1.00,-7.00,-7.00,0.35,0.57
Simpson_Homer,GOLD,Feb-16,1.00,-4.00,-4.00,0.12,0.64
Simpson_Homer,A,Feb-15,1.00,2.00,2.00,0.04,0.22
Simpson_Homer,DE,Feb-18,1.00,12.00,12.00,0.04,0.70
Simpson_Homer,SYY,Feb-07,1.00,7.00,7.00,0.03,0.48
Simpson_Homer,AMAT,Feb-16,1.00,14.00,14.00,0.03,0.58
Simpson_Homer,NVDA,Feb-17,1.00,17.00,17.00,0.15,0.63
Simpson_Homer,SPLK,Mar-03,1.00,-8.00,-8.00,0.33,0.28
Simpson_Homer,NTNX,Mar-03,1.00,14.00,14.00,0.07,0.69
Simpson_Homer,CSCO,Feb-16,0.00,-4.00,-8.00,0.01,0.46
AAFED,CRM,Mar-01,12.00,224.00,18.70,0.12,0.52
AAFED,MCD,Jan-24,11.00,144.00,13.10,0.04,0.63
AAFED,COP,Feb-03,11.00,108.00,9.90,0.15,0.56
AAFED,EAT,Feb-02,11.00,5.00,0.50,0.20,0.50
AAFED,DVN,Feb-15,11.00,173.00,15.70,0.28,0.60
AAFED,GT,Feb-08,11.00,122.00,11.10,0.29,0.60
AAFED,LUV,Jan-27,11.00,175.00,15.90,0.11,0.64
AAFED,TWTR,Feb-10,11.00,101.00,9.20,0.25,0.56
AAFED,NOW,Jan-26,11.00,226.00,20.50,0.04,0.60
AAFED,CNX,Feb-01,11.00,108.00,9.80,0.58,0.55
AAFED,AMC,Mar-03,11.00,92.00,8.40,0.25,0.59
AAFED,DIS,Feb-08,11.00,157.00,14.30,0.27,0.63
AAFED,NFLX,Jan-18,11.00,101.00,9.20,0.11,0.61
AAFED,WMB,Feb-16,11.00,114.00,10.40,0.08,0.58
AAFED,APA,Feb-24,11.00,140.00,12.70,0.27,0.65
AAFED,BIDU,Feb-24,11.00,200.00,18.20,0.14,0.61
AAFED,ITRI,Mar-02,11.00,116.00,10.50,0.21,0.57
AAFED,NLS,Feb-21,11.00,81.00,7.40,0.40,0.59
AAFED,CSCO,Feb-16,11.00,245.00,22.30,0.01,0.68
AAFED,HZO,Jan-26,11.00,-11.00,-1.00,0.25,0.35
AAFED,BWA,Feb-10,11.00,227.00,20.60,0.11,0.67
AAFED,FB,Feb-02,11.00,159.00,14.50,0.07,0.58
AAFED,FL,Feb-25,11.00,134.00,12.20,0.19,0.56
AAFED,ZG,Feb-10,11.00,198.00,18.00,0.25,0.62
AAFED,AGIO,Feb-17,11.00,74.00,6.70,0.29,0.59
AAFED,AES,Mar-02,11.00,131.00,11.90,0.09,0.54
AAFED,MGM,Feb-17,11.00,117.00,10.60,0.26,0.61
AAFED,K,Feb-10,11.00,214.00,19.50,0.04,0.59
AAFED,YELP,Feb-09,11.00,161.00,14.60,0.33,0.58
AAFED,FFIV,Jan-26,11.00,177.00,16.10,0.03,0.54
oliversl,TSLA,Feb-02,12.00,72.00,5.80,0.26,0.57
oliversl,NVDA,Feb-17,6.00,84.00,14.00,0.10,0.66
oliversl,AMZN,Feb-03,5.00,21.00,4.20,0.11,0.44
oliversl,AMD,Feb-01,5.00,77.00,15.40,0.07,0.70
oliversl,UI,Feb-10,5.00,83.00,16.60,0.16,0.55
oliversl,WDC,Jan-27,5.00,60.00,12.00,0.09,0.54
oliversl,SNAP,Feb-08,5.00,99.00,19.80,0.17,0.62
oliversl,MSFT,Jan-27,4.00,55.00,13.80,0.06,0.60
oliversl,TTWO,Feb-09,4.00,50.00,12.50,0.12,0.56
oliversl,BAC,Jan-18,4.00,37.00,9.30,0.07,0.39
oliversl,C,Jan-14,4.00,32.00,8.00,0.02,0.51
oliversl,VMW,Feb-24,3.00,28.00,9.30,0.06,0.42
oliversl,NFLX,Jan-18,3.00,17.00,5.70,0.09,0.61
oliversl,AAPL,Feb-01,3.00,60.00,20.00,0.01,0.75
oliversl,XRX,Feb-01,3.00,38.00,12.70,0.12,0.50
oliversl,AKAM,Feb-15,3.00,54.00,18.00,0.04,0.58
oliversl,IBM,Jan-24,3.00,26.00,8.70,0.02,0.39
oliversl,CRM,Mar-01,3.00,60.00,20.00,0.11,0.49
oliversl,NCLH,Feb-24,3.00,70.00,23.30,0.10,0.52
oliversl,PYPL,Feb-02,3.00,75.00,25.00,0.03,0.74
oliversl,ROKU,Feb-24,3.00,42.00,14.00,0.26,0.64
oliversl,SPOT,Feb-09,3.00,44.00,14.70,0.35,0.61
oliversl,UBER,Feb-09,3.00,1.00,0.30,0.14,0.57
oliversl,CHWY,Dec-09,3.00,46.00,15.30,0.15,0.60
oliversl,F,Jan-27,2.00,1.00,0.50,0.07,0.53
oliversl,PG,Jan-25,2.00,64.00,32.00,0.03,0.85
oliversl,PLTR,Feb-15,2.00,34.00,17.00,0.13,0.65
oliversl,LYFT,Feb-15,2.00,7.00,3.50,0.44,0.27
oliversl,HAL,Jan-24,2.00,55.00,27.50,0.04,0.73
oliversl,BABA,Feb-02,2.00,47.00,23.50,0.06,0.63
SM_Georg,IBM,Jan-24,15.00,369.00,24.60,0.01,0.67
SM_Georg,NFLX,Jan-18,15.00,286.00,19.10,0.10,0.65
SM_Georg,PII,Feb-01,14.00,259.00,18.50,0.07,0.63
SM_Georg,GD,Jan-26,14.00,326.00,23.30,0.02,0.74
SM_Georg,DPZ,Feb-24,14.00,98.00,7.00,0.05,0.47
SM_Georg,KMI,Jan-19,14.00,264.00,18.90,0.09,0.65
SM_Georg,PM,Feb-03,14.00,212.00,15.10,0.04,0.61
SM_Georg,BMI,Feb-07,14.00,54.00,3.90,0.08,0.54
SM_Georg,CMG,Feb-08,14.00,218.00,15.60,0.09,0.65
SM_Georg,RTX,Jan-25,14.00,285.00,20.40,0.03,0.68
SM_Georg,KO,Feb-09,14.00,290.00,20.70,0.02,0.61
SM_Georg,UAL,Jan-18,14.00,168.00,12.00,0.04,0.61
SM_Georg,JBLU,Jan-27,13.00,225.00,17.40,0.03,0.68
SM_Georg,CMCSA,Jan-27,13.00,260.00,20.00,0.02,0.65
SM_Georg,LUV,Jan-27,13.00,225.00,17.40,0.04,0.65
SM_Georg,YUM,Feb-10,13.00,154.00,11.80,0.08,0.65
SM_Georg,GRMN,Feb-23,13.00,323.00,24.80,0.07,0.79
SM_Georg,UAA,Feb-15,13.00,246.00,18.90,0.19,0.65
SM_Georg,ALGT,Feb-02,13.00,216.00,16.60,0.05,0.61
SM_Georg,JNJ,Jan-25,13.00,277.00,21.30,0.01,0.66
SM_Georg,SBUX,Jan-27,13.00,148.00,11.40,0.02,0.61
SM_Georg,MCD,Jan-24,13.00,153.00,11.80,0.02,0.61
SM_Georg,SLB,Jan-21,13.00,165.00,12.70,0.03,0.63
SM_Georg,ROP,Feb-04,13.00,215.00,16.50,0.03,0.60
SM_Georg,HOG,Feb-01,13.00,100.00,7.70,0.11,0.52
SM_Georg,PEP,Feb-10,13.00,231.00,17.80,0.01,0.64
SM_Georg,LAD,Feb-16,13.00,198.00,15.20,0.03,0.57
SM_Georg,DIS,Feb-08,13.00,59.00,4.50,0.06,0.50
SM_Georg,LVS,Jan-26,13.00,102.00,7.80,0.12,0.52
SM_Georg,PNR,Feb-01,13.00,137.00,10.50,0.05,0.52
andluger,AAOI,Feb-24,11.00,206.00,18.70,0.11,0.66
andluger,SWIR,Feb-22,8.00,34.00,4.30,0.30,0.52
andluger,NFLX,Jan-18,6.00,34.00,5.70,0.12,0.49
andluger,EMKR,Feb-08,6.00,-16.00,-2.70,0.34,0.36
andluger,DGII,Feb-03,6.00,132.00,22.00,0.07,0.57
andluger,CRNT,Feb-14,5.00,37.00,7.40,0.30,0.57
andluger,CRTO,Feb-16,5.00,112.00,22.40,0.14,0.65
andluger,IBM,Jan-24,4.00,17.00,4.30,0.02,0.52
andluger,MSFT,Jan-27,4.00,102.00,25.50,0.06,0.74
andluger,FFIV,Jan-26,4.00,-7.00,-1.80,0.04,0.37
andluger,CSCO,Feb-16,4.00,34.00,8.50,0.02,0.55
andluger,XLNX,Jan-26,3.00,28.00,9.30,0.05,0.64
andluger,OOMA,Mar-08,3.00,109.00,36.30,0.12,0.73
andluger,JACK,Feb-23,3.00,-1.00,-0.30,0.06,0.34
andluger,ROKU,Feb-24,3.00,42.00,14.00,0.37,0.55
andluger,RMBS,Jan-31,3.00,14.00,4.70,0.23,0.53
andluger,AMD,Feb-01,3.00,-15.00,-5.00,0.09,0.54
andluger,RBBN,Feb-16,3.00,26.00,8.70,0.13,0.49
andluger,MNDT,Feb-10,3.00,30.00,10.00,0.23,0.41
andluger,NOW,Jan-26,3.00,71.00,23.70,0.04,0.63
andluger,WDC,Jan-27,3.00,24.00,8.00,0.08,0.66
andluger,GOOGL,Feb-02,3.00,50.00,16.70,0.06,0.73
andluger,JNPR,Feb-01,3.00,54.00,18.00,0.04,0.54
andluger,SWKS,Jan-27,3.00,-1.00,-0.30,0.03,0.45
andluger,CSIQ,Mar-23,3.00,34.00,11.30,0.22,0.64
andluger,TTWO,Feb-09,2.00,5.00,2.50,0.26,0.63
andluger,TXN,Jan-26,2.00,43.00,21.50,0.03,0.56
andluger,BKNG,Mar-02,2.00,20.00,10.00,0.04,0.58
andluger,AMKR,Feb-14,2.00,9.00,4.50,0.25,0.19
andluger,LRCX,Jan-26,2.00,47.00,23.50,0.03,0.64
jtwvegas1,BA,Jan-26,5.00,-35.00,-7.00,0.37,0.22
jtwvegas1,TLRY,Feb-16,4.00,-22.00,-5.50,0.45,0.11
Analyst_6769479,SWBI,Mar-03,4.00,-10.00,-2.50,0.39,0.41
Analyst_6769479,TLRY,Feb-16,4.00,-13.00,-3.30,0.42,0.13
Analyst_6769479,MO,Jan-27,1.00,10.00,10.00,0.02,0.71
Analyst_6769479,PM,Feb-03,1.00,15.00,15.00,0.06,0.32
Analyst_7621949,TLRY,Feb-16,2.00,-7.00,-3.50,0.26,0.42
SirMarkets,FB,Feb-02,10.00,149.00,14.90,0.07,0.54
SirMarkets,SBUX,Jan-27,9.00,99.00,11.00,0.02,0.60
SirMarkets,UAA,Feb-15,9.00,179.00,19.90,0.20,0.65
SirMarkets,AMZN,Feb-03,9.00,156.00,17.30,0.18,0.62
SirMarkets,EA,Feb-01,9.00,207.00,23.00,0.10,0.73
SirMarkets,PII,Feb-01,9.00,176.00,19.60,0.04,0.60
SirMarkets,INTC,Jan-26,9.00,149.00,16.60,0.05,0.62
SirMarkets,GOOGL,Feb-02,9.00,104.00,11.60,0.05,0.57
SirMarkets,MSFT,Jan-27,9.00,171.00,19.00,0.05,0.60
SirMarkets,XOM,Feb-01,9.00,40.00,4.40,0.18,0.49
SirMarkets,CVX,Jan-28,9.00,88.00,9.80,0.21,0.56
SirMarkets,DIS,Feb-08,9.00,120.00,13.30,0.05,0.64
SirMarkets,LVS,Jan-26,9.00,129.00,14.30,0.07,0.62
SirMarkets,BC,Jan-27,9.00,53.00,5.90,0.03,0.53
SirMarkets,BIDU,Feb-24,9.00,162.00,18.00,0.12,0.62
SirMarkets,SAVE,Feb-08,9.00,92.00,10.20,0.02,0.61
SirMarkets,CMCSA,Jan-27,9.00,184.00,20.40,0.02,0.63
SirMarkets,SLB,Jan-21,8.00,56.00,7.00,0.03,0.65
SirMarkets,MO,Jan-27,8.00,102.00,12.80,0.02,0.62
SirMarkets,KMI,Jan-19,8.00,112.00,14.00,0.06,0.63
SirMarkets,TSLA,Feb-02,8.00,127.00,15.90,0.18,0.67
SirMarkets,RCL,Feb-02,8.00,55.00,6.90,0.06,0.52
SirMarkets,WYNN,Feb-10,8.00,163.00,20.40,0.08,0.60
SirMarkets,HWM,Feb-01,8.00,101.00,12.60,0.12,0.52
SirMarkets,KO,Feb-09,8.00,146.00,18.30,0.02,0.59
SirMarkets,COLM,Feb-10,8.00,174.00,21.80,0.12,0.73
SirMarkets,MCD,Jan-24,8.00,159.00,19.90,0.02,0.59
SirMarkets,TXRH,Feb-22,8.00,-15.00,-1.90,0.06,0.27
SirMarkets,CMG,Feb-08,8.00,162.00,20.30,0.07,0.63
SirMarkets,MDLZ,Feb-02,8.00,162.00,20.30,0.02,0.65
OpusPgladiator,EXAS,Feb-24,13.00,184.00,14.20,0.19,0.54
OpusPgladiator,AAPL,Feb-01,13.00,269.00,20.70,0.07,0.59
OpusPgladiator,AMD,Feb-01,11.00,104.00,9.50,0.08,0.60
OpusPgladiator,JJSF,Jan-24,10.00,134.00,13.40,0.22,0.56
OpusPgladiator,BAC,Jan-18,10.00,81.00,8.10,0.08,0.45
OpusPgladiator,GERN,Mar-18,8.00,59.00,7.40,0.42,0.51
OpusPgladiator,DIS,Feb-08,8.00,119.00,14.90,0.24,0.60
OpusPgladiator,AMRN,Mar-01,6.00,35.00,5.80,0.38,0.61
OpusPgladiator,VZ,Jan-25,4.00,32.00,8.00,0.02,0.48
OpusPgladiator,MSGS,Feb-04,4.00,-5.00,-1.30,0.48,0.40
OpusPgladiator,ROKU,Feb-24,3.00,-8.00,-2.70,0.48,0.17
OpusPgladiator,PTON,Feb-09,3.00,-7.00,-2.30,0.34,0.46
OpusPgladiator,SBGI,Feb-23,3.00,2.00,0.70,0.26,0.35
OpusPgladiator,AMCX,Feb-24,3.00,5.00,1.70,0.25,0.42
OpusPgladiator,CNK,Feb-25,3.00,-11.00,-3.70,0.50,0.34
OpusPgladiator,IAC,Feb-02,3.00,1.00,0.30,0.64,0.42
OpusPgladiator,CMCSA,Jan-27,3.00,62.00,20.70,0.09,0.50
OpusPgladiator,IPG,Feb-11,2.00,11.00,5.50,0.15,0.31
OpusPgladiator,WWE,Feb-10,2.00,-1.00,-0.50,0.34,0.50
OpusPgladiator,DISCA,Mar-01,2.00,25.00,12.50,0.09,0.40
OpusPgladiator,AMC,Mar-03,2.00,-38.00,-19.00,0.64,0.12
OpusPgladiator,IMAX,Feb-24,2.00,13.00,6.50,0.35,0.56
OpusPgladiator,NFLX,Jan-18,2.00,12.00,6.00,0.12,0.54
OpusPgladiator,TME,Mar-21,2.00,46.00,23.00,0.05,0.81
OpusPgladiator,QCOM,Feb-02,2.00,-31.00,-15.50,0.15,0.09
OpusPgladiator,F,Jan-27,2.00,8.00,4.00,0.46,0.42
OpusPgladiator,ADBE,Dec-16,2.00,35.00,17.50,0.03,0.49
OpusPgladiator,TMUS,Feb-10,2.00,4.00,2.00,0.22,0.32
OpusPgladiator,SIRI,Feb-01,2.00,22.00,11.00,0.08,0.20
OpusPgladiator,DSX,Feb-24,1.00,-5.00,-5.00,0.23,0.67
benjenholdings,EGHT,Jan-27,15.00,243.00,16.20,0.18,0.56
benjenholdings,NFLX,Jan-18,14.00,169.00,12.10,0.09,0.59
benjenholdings,JNJ,Jan-25,13.00,267.00,20.50,0.03,0.58
benjenholdings,AAL,Jan-27,12.00,65.00,5.40,0.09,0.48
benjenholdings,MS,Jan-20,12.00,213.00,17.80,0.11,0.55
benjenholdings,AXP,Jan-20,12.00,108.00,9.00,0.14,0.54
benjenholdings,C,Jan-14,12.00,180.00,15.00,0.10,0.60
benjenholdings,VZ,Jan-25,12.00,123.00,10.30,0.02,0.56
benjenholdings,CSX,Jan-18,12.00,192.00,16.00,0.03,0.65
benjenholdings,WFC,Jan-14,12.00,27.00,2.30,0.08,0.51
benjenholdings,JPM,Jan-14,12.00,188.00,15.70,0.08,0.59
benjenholdings,CP,Jan-26,12.00,51.00,4.30,0.05,0.54
benjenholdings,FB,Feb-02,12.00,209.00,17.40,0.09,0.56
benjenholdings,T,Jan-26,12.00,205.00,17.10,0.02,0.68
benjenholdings,GS,Jan-18,12.00,91.00,7.60,0.16,0.47
benjenholdings,IBM,Jan-24,12.00,100.00,8.30,0.02,0.58
benjenholdings,AAPL,Feb-01,12.00,163.00,13.60,0.06,0.63
benjenholdings,EBAY,Feb-02,11.00,279.00,25.40,0.02,0.64
benjenholdings,ZG,Feb-10,11.00,220.00,20.00,0.26,0.59
benjenholdings,TSLA,Feb-02,11.00,206.00,18.70,0.24,0.68
benjenholdings,BAC,Jan-18,11.00,110.00,10.00,0.11,0.42
benjenholdings,TWTR,Feb-10,11.00,158.00,14.40,0.24,0.59
benjenholdings,XOM,Feb-01,11.00,222.00,20.20,0.16,0.67
